seq,wall_ms,timeCode,eventType,deviceType,userEvent,origReturn,latched
813,106063,2025,2,1,,0,0
814,106074,2026,1,1,,0,0
815,106074,2027,2,1,,0,0
816,106086,2028,1,1,,0,0
817,106086,2029,2,1,,0,0
818,106097,2030,1,1,,0,0
819,106097,2031,2,1,,0,0
820,106109,2032,1,1,,0,0
821,106109,2033,2,1,,0,0
822,106121,2034,1,1,,0,0
823,106121,2035,2,1,,0,0
824,106134,2036,1,1,,0,0
825,106134,2037,2,1,,0,0
826,106146,2038,1,1,,0,0
827,106146,2039,2,1,,0,0
828,106159,2040,1,1,,0,0
829,106159,2041,2,1,,0,0
830,106172,2042,1,1,,0,0
831,106172,2043,2,1,,0,0
832,106184,2044,1,1,,0,0
833,106184,2045,2,1,,0,0
834,106197,2046,1,1,,0,0
835,106197,2047,2,1,,0,0
836,106210,2048,1,1,,0,0
837,106210,2049,2,1,,0,0
838,106223,2050,1,1,,0,0
839,106223,2051,2,1,,0,0
840,106235,2052,1,1,,0,0
841,106235,2053,2,1,,0,0
842,106248,2054,1,1,,0,0
843,106248,2055,2,1,,0,0
844,106260,2056,1,1,,0,0
845,106273,2057,1,1,,0,0
846,106273,2058,2,1,,0,0
847,106285,2059,1,1,,0,0
848,106285,2060,2,1,,0,0
849,106297,2061,1,1,,0,0
850,106297,2062,2,1,,0,0
851,106308,2063,1,1,,0,0
852,106308,2064,2,1,,0,0
853,106319,2065,1,1,,0,0
854,106319,2066,2,1,,0,0
855,106330,2067,1,1,,0,0
856,106330,2068,2,1,,0,0
857,106340,2069,1,1,,0,0
858,106340,2070,2,1,,0,0
859,106350,2071,1,1,,0,0
860,106350,2072,2,1,,0,0
861,106360,2073,1,1,,0,0
862,106361,2074,2,1,,0,0
863,106371,2075,1,1,,0,0
864,106371,2076,2,1,,0,0
865,106382,2077,1,1,,0,0
866,106382,2078,2,1,,0,0
867,106393,2079,1,1,,0,0
868,106393,2080,2,1,,0,0
869,106405,2081,1,1,,0,0
870,106405,2082,2,1,,0,0
871,106405,2083,4,2,,0,1
872,106417,2084,1,1,,0,0
873,106417,2085,2,1,,0,0
874,106417,2086,4,2,,0,1
875,106429,2087,1,1,,0,0
876,106429,2088,2,1,,0,0
877,106429,2089,4,2,,0,1
878,106441,2090,1,1,,0,0
879,106441,2091,2,1,,0,0
880,106441,2092,4,2,,0,1
881,106454,2093,1,1,,0,0
882,106454,2094,2,1,,0,0
883,106454,2095,4,2,,0,1
884,106466,2096,1,1,,0,0
885,106466,2097,2,1,,0,0
886,106466,2098,4,2,,0,1
887,106479,2099,1,1,,0,0
888,106479,2100,2,1,,0,0
889,106479,2101,4,2,,0,1
890,106479,2102,4,2,,1,1
891,106491,2103,1,1,,0,0
892,106491,2104,2,1,,0,0
893,106491,2105,4,2,,0,1
894,106491,2106,4,2,,1,1
895,106504,2107,1,1,,0,0
896,106504,2108,2,1,,0,0
897,106504,2109,4,2,,0,1
898,106504,2110,4,2,,1,1
899,106517,2111,1,1,,0,0
900,106517,2112,2,1,,0,0
901,106517,2113,4,2,,0,1
902,106517,2114,4,2,,1,1
903,106530,2115,1,1,,0,0
904,106530,2116,2,1,,0,0
905,106530,2117,4,2,,0,1
906,106530,2118,4,2,,1,1
907,106542,2119,1,1,,0,0
908,106542,2120,4,2,,0,1
909,106542,2121,4,2,,1,1
910,106555,2122,1,1,,0,0
911,106555,2123,2,1,,0,0
912,106555,2124,4,2,,0,1
913,106555,2125,4,2,,1,1
914,106567,2126,1,1,,0,0
915,106567,2127,4,2,,0,1
916,106567,2128,4,2,,1,1
917,106580,2129,1,1,,0,0
918,106580,2130,2,1,,0,0
919,106580,2131,4,2,,0,1
920,106580,2132,4,2,,1,1
921,106592,2133,1,1,,0,0
922,106592,2134,2,1,,0,0
923,106592,2135,4,2,,0,1
924,106592,2136,4,2,,1,1
925,106605,2137,1,1,,0,0
926,106605,2138,2,1,,0,0
927,106605,2139,4,2,,0,1
928,106605,2140,4,2,,1,1
929,106617,2141,1,1,,0,0
930,106617,2142,2,1,,0,0
931,106617,2143,4,2,,0,1
932,106617,2144,4,2,,1,1
933,106628,2145,1,1,,0,0
934,106628,2146,2,1,,0,0
935,106628,2147,4,2,,0,1
936,106628,2148,4,2,,1,1
937,106640,2149,1,1,,0,0
938,106640,2150,2,1,,0,0
939,106640,2151,4,2,,0,1
940,106640,2152,4,2,,1,1
941,106652,2153,1,1,,0,0
942,106652,2154,2,1,,0,0
943,106652,2155,4,2,,0,1
944,106652,2156,4,2,,1,1
945,106664,2157,1,1,,0,0
946,106664,2158,2,1,,0,0
947,106664,2159,4,2,,0,1
948,106664,2160,4,2,,1,1
949,106676,2161,1,1,,0,0
950,106676,2162,2,1,,0,0
951,106676,2163,4,2,,0,1
952,106676,2164,4,2,,1,1
953,106688,2165,1,1,,0,0
954,106688,2166,2,1,,0,0
955,106688,2167,4,2,,0,1
956,106688,2168,4,2,,1,1
957,106700,2169,1,1,,0,0
958,106700,2170,2,1,,0,0
959,106700,2171,4,2,,0,1
960,106700,2172,4,2,,1,1
961,106712,2173,1,1,,0,0
962,106712,2174,2,1,,0,0
963,106712,2175,4,2,,0,1
964,106712,2176,4,2,,1,1
965,106724,2177,1,1,,0,0
966,106724,2178,2,1,,0,0
967,106724,2179,4,2,,0,1
968,106724,2180,4,2,,1,1
969,106736,2181,1,1,,0,0
970,106736,2182,2,1,,0,0
971,106736,2183,4,2,,0,1
972,106736,2184,4,2,,1,1
973,106748,2185,1,1,,0,0
974,106748,2186,2,1,,0,0
975,106748,2187,4,2,,0,1
976,106748,2188,4,2,,1,1
977,106760,2189,1,1,,0,0
978,106760,2190,2,1,,0,0
979,106760,2191,4,2,,0,1
980,106760,2192,4,2,,1,1
981,106772,2193,1,1,,0,0
982,106772,2194,2,1,,0,0
983,106772,2195,4,2,,0,1
984,106772,2196,4,2,,1,1
985,106784,2197,1,1,,0,0
986,106784,2198,2,1,,0,0
987,106784,2199,4,2,,0,1
988,106784,2200,4,2,,1,1
989,106796,2201,1,1,,0,0
990,106796,2202,2,1,,0,0
991,106796,2203,4,2,,0,1
992,106796,2204,4,2,,1,1
993,106809,2205,1,1,,0,0
994,106809,2206,2,1,,0,0
995,106809,2207,4,2,,0,1
996,106809,2208,4,2,,1,1
997,106821,2209,1,1,,0,0
998,106821,2210,2,1,,0,0
999,106821,2211,4,2,,0,1
1000,106821,2212,4,2,,1,1
1001,106833,2213,1,1,,0,0
1002,106833,2214,2,1,,0,0
1003,106833,2215,4,2,,0,1
1004,106833,2216,4,2,,1,1
1005,106845,2217,1,1,,0,0
1006,106845,2218,2,1,,0,0
1007,106845,2219,4,2,,0,1
1008,106845,2220,4,2,,1,1
1009,106857,2221,1,1,,0,0
1010,106857,2222,2,1,,0,0
1011,106857,2223,4,2,,0,1
1012,106857,2224,4,2,,1,1
1013,106869,2225,1,1,,0,0
1014,106869,2226,2,1,,0,0
1015,106869,2227,4,2,,0,1
1016,106869,2228,4,2,,1,1
1017,106881,2229,1,1,,0,0
1018,106881,2230,2,1,,0,0
1019,106881,2231,4,2,,0,1
1020,106881,2232,4,2,,1,1
1021,106892,2233,1,1,,0,0
1022,106892,2234,2,1,,0,0
1023,106892,2235,4,2,,0,1
1024,106892,2236,4,2,,1,1
1025,106904,2237,1,1,,0,0
1026,106904,2238,2,1,,0,0
1027,106904,2239,4,2,,0,1
1028,106904,2240,4,2,,1,1
1029,106916,2241,1,1,,0,0
1030,106916,2242,2,1,,0,0
1031,106916,2243,4,2,,0,1
1032,106916,2244,4,2,,1,1
1033,106927,2245,1,1,,0,0
1034,106927,2246,2,1,,0,0
1035,106927,2247,4,2,,0,1
1036,106928,2248,4,2,,1,1
1037,106939,2249,1,1,,0,0
1038,106939,2250,2,1,,0,0
1039,106939,2251,4,2,,0,1
1040,106939,2252,4,2,,1,1
1041,106951,2253,1,1,,0,0
1042,106951,2254,2,1,,0,0
1043,106951,2255,4,2,,0,1
1044,106951,2256,4,2,,1,1
1045,106963,2257,1,1,,0,0
1046,106964,2258,2,1,,0,0
1047,106964,2259,4,2,,0,1
1048,106964,2260,4,2,,1,1
1049,106975,2261,1,1,,0,0
1050,106975,2262,2,1,,0,0
1051,106975,2263,4,2,,0,1
1052,106975,2264,4,2,,1,1
1053,106987,2265,1,1,,0,0
1054,106987,2266,2,1,,0,0
1055,106987,2267,4,2,,0,1
1056,106987,2268,4,2,,1,1
1057,106999,2269,1,1,,0,0
1058,106999,2270,4,2,,0,1
1059,106999,2271,4,2,,1,1
1060,107011,2272,1,1,,0,0
1061,107011,2273,2,1,,0,0
1062,107011,2274,4,2,,0,1
1063,107011,2275,4,2,,1,1
1064,107023,2276,1,1,,0,0
1065,107023,2277,2,1,,0,0
1066,107023,2278,4,2,,0,1
1067,107023,2279,4,2,,1,1
1068,107036,2280,1,1,,0,0
1069,107036,2281,2,1,,0,0
1070,107036,2282,4,2,,0,1
1071,107036,2283,4,2,,1,1
1072,107048,2284,1,1,,0,0
1073,107048,2285,2,1,,0,0
1074,107048,2286,4,2,,0,1
1075,107048,2287,4,2,,1,1
1076,107060,2288,1,1,,0,0
1077,107060,2289,2,1,,0,0
1078,107060,2290,4,2,,0,1
1079,107060,2291,4,2,,1,1
1080,107072,2292,1,1,,0,0
1081,107072,2293,2,1,,0,0
1082,107072,2294,4,2,,0,1
1083,107072,2295,4,2,,1,1
1084,107084,2296,1,1,,0,0
1085,107084,2297,2,1,,0,0
1086,107084,2298,4,2,,0,1
1087,107084,2299,4,2,,1,1
1088,107096,2300,1,1,,0,0
1089,107096,2301,2,1,,0,0
1090,107096,2302,4,2,,0,1
1091,107096,2303,4,2,,1,1
1092,107108,2304,1,1,,0,0
1093,107108,2305,2,1,,0,0
1094,107108,2306,4,2,,0,1
1095,107108,2307,4,2,,1,1
1096,107120,2308,1,1,,0,0
1097,107120,2309,2,1,,0,0
1098,107120,2310,4,2,,0,1
1099,107120,2311,4,2,,1,1
1100,107132,2312,1,1,,0,0
1101,107132,2313,2,1,,0,0
1102,107132,2314,4,2,,0,1
1103,107132,2315,4,2,,1,1
1104,107144,2316,1,1,,0,0
1105,107144,2317,2,1,,0,0
1106,107144,2318,4,2,,0,1
1107,107144,2319,4,2,,1,1
1108,107156,2320,1,1,,0,0
1109,107156,2321,2,1,,0,0
1110,107156,2322,4,2,,0,1
1111,107156,2323,4,2,,1,1
1112,107168,2324,1,1,,0,0
1113,107168,2325,2,1,,0,0
1114,107168,2326,4,2,,0,1
1115,107168,2327,4,2,,1,1
1116,107179,2328,1,1,,0,0
1117,107179,2329,2,1,,0,0
1118,107179,2330,4,2,,0,1
1119,107179,2331,4,2,,1,1
1120,107190,2332,1,1,,0,0
1121,107190,2333,2,1,,0,0
1122,107190,2334,4,2,,0,1
1123,107190,2335,4,2,,1,1
1124,107202,2336,1,1,,0,0
1125,107202,2337,2,1,,0,0
1126,107202,2338,4,2,,0,1
1127,107202,2339,4,2,,1,1
1128,107214,2340,1,1,,0,0
1129,107214,2341,2,1,,0,0
1130,107214,2342,4,2,,0,1
1131,107214,2343,4,2,,1,1
1132,107226,2344,1,1,,0,0
1133,107226,2345,2,1,,0,0
1134,107226,2346,4,2,,0,1
1135,107226,2347,4,2,,1,1
1136,107238,2348,1,1,,0,0
1137,107238,2349,2,1,,0,0
1138,107238,2350,4,2,,0,1
1139,107238,2351,4,2,,1,1
1140,107249,2352,1,1,,0,0
1141,107249,2353,2,1,,0,0
1142,107249,2354,4,2,,0,1
1143,107249,2355,4,2,,1,1
1144,107261,2356,1,1,,0,0
1145,107261,2357,4,2,,0,1
1146,107261,2358,4,2,,1,1
1147,107274,2359,1,1,,0,0
1148,107274,2360,2,1,,0,0
1149,107274,2361,4,2,,0,1
1150,107285,2362,1,1,,0,0
1151,107285,2363,4,2,,0,1
1152,107297,2364,1,1,,0,0
1153,107297,2365,4,2,,0,1
1154,107309,2366,1,1,,0,0
1155,107309,2367,2,1,,0,0
1156,107309,2368,4,2,,0,1
1157,107321,2369,1,1,,0,0
1158,107321,2370,4,2,,0,1
1159,107333,2371,1,1,,0,0
1160,107333,2372,0,2,,0,0
1161,107333,2373,4,2,,0,1
1162,107345,2374,1,1,,0,0
1163,107345,2375,2,1,,0,0
1164,107345,2376,0,2,,0,0
1165,107345,2377,4,2,,0,1
1166,107357,2378,1,1,,0,0
1167,107357,2379,2,1,,0,0
1168,107357,2380,0,2,,0,0
1169,107357,2381,4,2,,0,1
1170,107369,2382,1,1,,0,0
1171,107369,2383,2,1,,0,0
1172,107369,2384,0,2,,0,0
1173,107369,2385,4,2,,0,1
1174,107381,2386,1,1,,0,0
1175,107381,2387,2,1,,0,0
1176,107381,2388,0,2,,0,0
1177,107381,2389,4,2,,0,1
1178,107393,2390,1,1,,0,0
1179,107393,2391,2,1,,0,0
1180,107393,2392,0,2,,0,0
1181,107393,2393,4,2,,0,1
1182,107405,2394,1,1,,0,0
1183,107405,2395,0,2,,0,0
1184,107405,2396,4,2,,0,1
1185,107416,2397,1,1,,0,0
1186,107416,2398,0,2,,0,0
1187,107416,2399,4,2,,0,1
1188,107428,2400,1,1,,0,0
1189,107428,2401,2,1,,0,0
1190,107428,2402,0,2,,0,0
1191,107428,2403,4,2,,0,1
1192,107440,2404,1,1,,0,0
1193,107440,2405,2,1,,0,0
1194,107440,2406,0,2,,0,0
1195,107440,2407,4,2,,0,1
1196,107451,2408,0,2,,0,1
1197,107451,2409,4,2,,0,1
1198,107463,2410,1,1,,0,0
1199,107463,2411,0,2,,0,0
1200,107463,2412,4,2,,0,1
1201,107475,2413,1,1,,0,0
1202,107475,2414,2,1,,0,0
1203,107475,2415,0,2,,0,0
1204,107475,2416,4,2,,0,1
1205,107487,2417,1,1,,0,0
1206,107487,2418,2,1,,0,0
1207,107487,2419,0,2,,0,0
1208,107487,2420,4,2,,0,1
1209,107498,2421,1,1,,0,0
1210,107498,2422,2,1,,0,0
1211,107498,2423,0,2,,0,0
1212,107498,2424,4,2,,0,1
1213,107510,2425,1,1,,0,0
1214,107510,2426,2,1,,0,0
1215,107510,2427,0,2,,0,0
1216,107510,2428,4,2,,0,1
1217,107522,2429,1,1,,0,0
1218,107522,2430,2,1,,0,0
1219,107522,2431,0,2,,0,0
1220,107522,2432,4,2,,0,1
1221,107533,2433,1,1,,0,0
1222,107533,2434,0,2,,0,0
1223,107533,2435,4,2,,0,1
1224,107545,2436,1,1,,0,0
1225,107545,2437,2,1,,0,0
1226,107545,2438,0,2,,0,0
1227,107545,2439,4,2,,0,1
1228,107557,2440,1,1,,0,0
1229,107557,2441,2,1,,0,0
1230,107557,2442,0,2,,0,0
1231,107557,2443,4,2,,0,1
1232,107569,2444,1,1,,0,0
1233,107569,2445,2,1,,0,0
1234,107569,2446,0,2,,0,0
1235,107569,2447,4,2,,0,1
1236,107581,2448,1,1,,0,0
1237,107581,2449,2,1,,0,0
1238,107581,2450,0,2,,0,0
1239,107581,2451,4,2,,0,1
1240,107593,2452,1,1,,0,0
1241,107593,2453,2,1,,0,0
1242,107593,2454,0,2,,0,0
1243,107593,2455,4,2,,0,1
1244,107605,2456,1,1,,0,0
1245,107605,2457,2,1,,0,0
1246,107605,2458,0,2,,0,0
1247,107605,2459,4,2,,0,1
1248,107616,2460,1,1,,0,0
1249,107616,2461,2,1,,0,0
1250,107616,2462,0,2,,0,0
1251,107616,2463,4,2,,0,1
1252,107628,2464,1,1,,0,0
1253,107628,2465,2,1,,0,0
1254,107628,2466,0,2,,0,0
1255,107628,2467,4,2,,0,1
1256,107641,2468,1,1,,0,0
1257,107641,2469,2,1,,0,0
1258,107641,2470,0,2,,0,0
1259,107641,2471,4,2,,0,1
1260,107653,2472,1,1,,0,0
1261,107653,2473,2,1,,0,0
1262,107653,2474,0,2,,0,0
1263,107665,2475,1,1,,0,0
1264,107665,2476,2,1,,0,0
1265,107665,2477,0,2,,0,0
1266,107677,2478,1,1,,0,0
1267,107677,2479,2,1,,0,0
1268,107677,2480,0,2,,0,0
1269,107689,2481,1,1,,0,0
1270,107689,2482,2,1,,0,0
1271,107689,2483,0,2,,0,0
1272,107701,2484,1,1,,0,0
1273,107701,2485,2,1,,0,0
1274,107701,2486,0,2,,0,0
1275,107713,2487,1,1,,0,0
1276,107713,2488,2,1,,0,0
1277,107713,2489,0,2,,0,0
1278,107725,2490,1,1,,0,0
1279,107725,2491,2,1,,0,0
1280,107725,2492,0,2,,0,0
1281,107738,2493,1,1,,0,0
1282,107738,2494,2,1,,0,0
1283,107738,2495,0,2,,0,0
1284,107750,2496,1,1,,0,0
1285,107750,2497,2,1,,0,0
1286,107750,2498,0,2,,0,0
1287,107762,2499,1,1,,0,0
1288,107762,2500,2,1,,0,0
1289,107762,2501,0,2,,0,0
1290,107774,2502,1,1,,0,0
1291,107774,2503,2,1,,0,0
1292,107774,2504,0,2,,0,0
1293,107787,2505,1,1,,0,0
1294,107787,2506,2,1,,0,0
1295,107787,2507,0,2,,0,0
1296,107799,2508,1,1,,0,0
1297,107799,2509,2,1,,0,0
1298,107799,2510,0,2,,0,0
1299,107811,2511,1,1,,0,0
1300,107811,2512,2,1,,0,0
1301,107811,2513,0,2,,0,0
1302,107823,2514,1,1,,0,0
1303,107823,2515,2,1,,0,0
1304,107823,2516,0,2,,0,0
1305,107835,2517,1,1,,0,0
1306,107835,2518,2,1,,0,0
1307,107835,2519,0,2,,0,0
1308,107848,2520,1,1,,0,0
1309,107848,2521,2,1,,0,0
1310,107848,2522,0,2,,0,0
1311,107860,2523,1,1,,0,0
1312,107860,2524,2,1,,0,0
1313,107860,2525,0,2,,0,0
1314,107873,2526,1,1,,0,0
1315,107873,2527,2,1,,0,0
1316,107873,2528,0,2,,0,0
1317,107885,2529,1,1,,0,0
1318,107885,2530,2,1,,0,0
1319,107885,2531,0,2,,0,0
1320,107897,2532,1,1,,0,0
1321,107897,2533,2,1,,0,0
1322,107897,2534,0,2,,0,0
1323,107909,2535,1,1,,0,0
1324,107909,2536,2,1,,0,0
1325,107909,2537,0,2,,0,0
1326,107922,2538,1,1,,0,0
1327,107922,2539,2,1,,0,0
1328,107922,2540,0,2,,0,0
1329,107934,2541,1,1,,0,0
1330,107934,2542,2,1,,0,0
1331,107934,2543,0,2,,0,0
1332,107946,2544,1,1,,0,0
1333,107946,2545,2,1,,0,0
1334,107946,2546,0,2,,0,0
1335,107958,2547,1,1,,0,0
1336,107958,2548,2,1,,0,0
1337,107958,2549,0,2,,0,0
1338,107970,2550,1,1,,0,0
1339,107970,2551,2,1,,0,0
1340,107970,2552,0,2,,0,0
1341,107982,2553,1,1,,0,0
1342,107982,2554,2,1,,0,0
1343,107982,2555,0,2,,0,0
1344,107994,2556,1,1,,0,0
1345,107994,2557,2,1,,0,0
1346,107994,2558,0,2,,0,0
1347,108006,2559,1,1,,0,0
1348,108006,2560,2,1,,0,0
1349,108006,2561,0,2,,0,0
1350,108018,2562,1,1,,0,0
1351,108018,2563,2,1,,0,0
1352,108018,2564,0,2,,0,0
1353,108030,2565,1,1,,0,0
1354,108030,2566,2,1,,0,0
1355,108030,2567,0,2,,0,0
1356,108042,2568,1,1,,0,0
1357,108042,2569,2,1,,0,0
1358,108042,2570,0,2,,0,0
1359,108053,2571,1,1,,0,0
1360,108053,2572,2,1,,0,0
1361,108053,2573,0,2,,0,0
1362,108065,2574,1,1,,0,0
1363,108065,2575,2,1,,0,0
1364,108066,2576,0,2,,0,0
1365,108077,2577,1,1,,0,0
1366,108077,2578,2,1,,0,0
1367,108077,2579,0,2,,0,0
1368,108089,2580,1,1,,0,0
1369,108089,2581,2,1,,0,0
1370,108089,2582,0,2,,0,0
1371,108100,2583,1,1,,0,0
1372,108100,2584,2,1,,0,0
1373,108100,2585,0,2,,0,0
1374,108112,2586,1,1,,0,0
1375,108112,2587,2,1,,0,0
1376,108112,2588,0,2,,0,0
1377,108123,2589,1,1,,0,0
1378,108124,2590,2,1,,0,0
1379,108124,2591,0,2,,0,0
1380,108135,2592,1,1,,0,0
1381,108135,2593,2,1,,0,0
1382,108135,2594,0,2,,0,0
1383,108147,2595,1,1,,0,0
1384,108147,2596,2,1,,0,0
1385,108147,2597,0,2,,0,0
1386,108158,2598,1,1,,0,0
1387,108158,2599,2,1,,0,0
1388,108158,2600,0,2,,0,0
1389,108170,2601,1,1,,0,0
1390,108170,2602,2,1,,0,0
1391,108170,2603,0,2,,0,0
1392,108182,2604,1,1,,0,0
1393,108182,2605,2,1,,0,0
1394,108182,2606,0,2,,0,0
1395,108193,2607,1,1,,0,0
1396,108194,2608,2,1,,0,0
1397,108194,2609,0,2,,0,0
1398,108205,2610,1,1,,0,0
1399,108205,2611,2,1,,0,0
1400,108205,2612,0,2,,0,0
1401,108218,2613,1,1,,0,0
1402,108219,2614,2,1,,0,0
1403,108219,2615,0,2,,0,0
1404,108229,2616,1,1,,0,0
1405,108229,2617,2,1,,0,0
1406,108229,2618,0,2,,0,0
1407,108241,2619,1,1,,0,0
1408,108241,2620,2,1,,0,0
1409,108241,2621,0,2,,0,0
1410,108253,2622,1,1,,0,0
1411,108253,2623,2,1,,0,0
1412,108253,2624,0,2,,0,0
1413,108265,2625,1,1,,0,0
1414,108265,2626,2,1,,0,0
1415,108265,2627,0,2,,0,0
1416,108277,2628,1,1,,0,0
1417,108277,2629,2,1,,0,0
1418,108277,2630,0,2,,0,0
1419,108289,2631,1,1,,0,0
1420,108289,2632,2,1,,0,0
1421,108289,2633,0,2,,0,0
1422,108302,2634,1,1,,0,0
1423,108302,2635,2,1,,0,0
1424,108302,2636,0,2,,0,0
1425,108314,2637,1,1,,0,0
1426,108314,2638,2,1,,0,0
1427,108314,2639,0,2,,0,0
1428,108326,2640,1,1,,0,0
1429,108326,2641,2,1,,0,0
1430,108326,2642,0,2,,0,0
1431,108338,2643,1,1,,0,0
1432,108338,2644,2,1,,0,0
1433,108338,2645,0,2,,0,0
1434,108350,2646,1,1,,0,0
1435,108350,2647,2,1,,0,0
1436,108350,2648,0,2,,0,0
1437,108363,2649,1,1,,0,0
1438,108363,2650,2,1,,0,0
1439,108363,2651,0,2,,0,0
1440,108375,2652,1,1,,0,0
1441,108375,2653,2,1,,0,0
1442,108375,2654,0,2,,0,0
1443,108387,2655,1,1,,0,0
1444,108387,2656,2,1,,0,0
1445,108387,2657,0,2,,0,0
1446,108399,2658,1,1,,0,0
1447,108399,2659,2,1,,0,0
1448,108399,2660,0,2,,0,0
1449,108411,2661,1,1,,0,0
1450,108411,2662,2,1,,0,0
1451,108411,2663,0,2,,0,0
1452,108423,2664,1,1,,0,0
1453,108423,2665,2,1,,0,0
1454,108423,2666,0,2,,0,0
1455,108435,2667,1,1,,0,0
1456,108436,2668,2,1,,0,0
1457,108436,2669,0,2,,0,0
1458,108447,2670,1,1,,0,0
1459,108447,2671,2,1,,0,0
1460,108447,2672,0,2,,0,0
1461,108458,2673,1,1,,0,0
1462,108458,2674,2,1,,0,0
1463,108458,2675,0,2,,0,0
1464,108469,2676,1,1,,0,0
1465,108469,2677,2,1,,0,0
1466,108469,2678,0,2,,0,0
1467,108480,2679,1,1,,0,0
1468,108480,2680,2,1,,0,0
1469,108480,2681,0,2,,0,0
1470,108492,2682,1,1,,0,0
1471,108492,2683,2,1,,0,0
1472,108492,2684,0,2,,0,0
1473,108504,2685,1,1,,0,0
1474,108504,2686,2,1,,0,0
1475,108504,2687,0,2,,0,0
1476,108515,2688,1,1,,0,0
1477,108515,2689,2,1,,0,0
1478,108515,2690,0,2,,0,0
1479,108527,2691,1,1,,0,0
1480,108527,2692,2,1,,0,0
1481,108527,2693,0,2,,0,0
1482,108538,2694,1,1,,0,0
1483,108538,2695,2,1,,0,0
1484,108538,2696,0,2,,0,0
1485,108550,2697,1,1,,0,0
1486,108550,2698,2,1,,0,0
1487,108550,2699,0,2,,0,0
1488,108562,2700,1,1,,0,0
1489,108562,2701,2,1,,0,0
1490,108562,2702,0,2,,0,0
1491,108574,2703,1,1,,0,0
1492,108574,2704,2,1,,0,0
1493,108574,2705,0,2,,0,0
1494,108586,2706,1,1,,0,0
1495,108586,2707,2,1,,0,0
1496,108586,2708,0,2,,0,0
1497,108598,2709,1,1,,0,0
1498,108598,2710,2,1,,0,0
1499,108598,2711,0,2,,0,0
1500,108610,2712,1,1,,0,0
1501,108610,2713,2,1,,0,0
1502,108610,2714,0,2,,0,0
1503,108623,2715,1,1,,0,0
1504,108623,2716,2,1,,0,0
1505,108623,2717,0,2,,0,0
1506,108635,2718,1,1,,0,0
1507,108635,2719,2,1,,0,0
1508,108635,2720,0,2,,0,0
1509,108647,2721,1,1,,0,0
1510,108647,2722,2,1,,0,0
1511,108647,2723,0,2,,0,0
1512,108660,2724,1,1,,0,0
1513,108660,2725,0,2,,0,0
1514,108671,2726,1,1,,0,0
1515,108671,2727,2,1,,0,0
1516,108671,2728,0,2,,0,0
1517,108683,2729,1,1,,0,0
1518,108683,2730,0,2,,0,0
1519,108696,2731,1,1,,0,0
1520,108696,2732,2,1,,0,0
1521,108696,2733,0,2,,0,0
1522,108708,2734,1,1,,0,0
1523,108708,2735,2,1,,0,0
1524,108708,2736,0,2,,0,0
1525,108720,2737,1,1,,0,0
1526,108720,2738,2,1,,0,0
1527,108720,2739,0,2,,0,0
1528,108732,2740,1,1,,0,0
1529,108732,2741,2,1,,0,0
1530,108732,2742,0,2,,0,0
1531,108744,2743,1,1,,0,0
1532,108744,2744,2,1,,0,0
1533,108744,2745,0,2,,0,0
1534,108756,2746,1,1,,0,0
1535,108757,2747,2,1,,0,0
1536,108757,2748,0,2,,0,0
1537,108769,2749,1,1,,0,0
1538,108769,2750,2,1,,0,0
1539,108769,2751,0,2,,0,0
1540,108781,2752,1,1,,0,0
1541,108781,2753,2,1,,0,0
1542,108781,2754,0,2,,0,0
1543,108793,2755,1,1,,0,0
1544,108793,2756,2,1,,0,0
1545,108793,2757,0,2,,0,0
1546,108804,2758,1,1,,0,0
1547,108804,2759,2,1,,0,0
1548,108805,2760,0,2,,0,0
1549,108817,2761,1,1,,0,0
1550,108817,2762,2,1,,0,0
1551,108817,2763,0,2,,0,0
1552,108829,2764,1,1,,0,0
1553,108829,2765,2,1,,0,0
1554,108829,2766,0,2,,0,0
1555,108840,2767,1,1,,0,0
1556,108840,2768,2,1,,0,0
1557,108840,2769,0,2,,0,0
1558,108852,2770,1,1,,0,0
1559,108852,2771,2,1,,0,0
1560,108852,2772,0,2,,0,0
1561,108864,2773,1,1,,0,0
1562,108864,2774,2,1,,0,0
1563,108864,2775,0,2,,0,0
1564,108875,2776,1,1,,0,0
1565,108875,2777,2,1,,0,0
1566,108875,2778,0,2,,0,0
1567,108887,2779,1,1,,0,0
1568,108887,2780,2,1,,0,0
1569,108887,2781,0,2,,0,0
1570,108899,2782,1,1,,0,0
1571,108899,2783,2,1,,0,0
1572,108899,2784,0,2,,0,0
1573,108910,2785,1,1,,0,0
1574,108910,2786,2,1,,0,0
1575,108910,2787,0,2,,0,0
1576,108922,2788,1,1,,0,0
1577,108922,2789,2,1,,0,0
1578,108922,2790,0,2,,0,0
1579,108934,2791,1,1,,0,0
1580,108934,2792,2,1,,0,0
1581,108934,2793,0,2,,0,0
1582,108946,2794,1,1,,0,0
1583,108946,2795,2,1,,0,0
1584,108946,2796,0,2,,0,0
1585,108957,2797,1,1,,0,0
1586,108957,2798,2,1,,0,0
1587,108957,2799,0,2,,0,0
1588,108969,2800,1,1,,0,0
1589,108969,2801,2,1,,0,0
1590,108969,2802,0,2,,0,0
1591,108981,2803,1,1,,0,0
1592,108981,2804,2,1,,0,0
1593,108981,2805,0,2,,0,0
1594,108993,2806,1,1,,0,0
1595,108993,2807,2,1,,0,0
1596,108993,2808,0,2,,0,0
1597,109004,2809,1,1,,0,0
1598,109004,2810,2,1,,0,0
